timestamp,positions
1768095283.7443938,"[0.10877839328022688, 0.14676449976692982, 0.7232506403779986, 0.5347740846459036, 0.3221548791214023, 0.299072438721528]"
1768095283.7512941,"[0.10899043704197643, 0.14658274797114448, 0.7256437151053878, 0.534804404860515, 0.32221548188576216, 0.299072438721528]"
1768095283.7586386,"[0.109202480803726, 0.14637070420939494, 0.7280367145030513, 0.5348346874102634, 0.32221548188576216, 0.29904213733934804]"
1768095283.7654347,"[0.10950540046336821, 0.14600720061782427, 0.730278376481698, 0.5348952525097604, 0.32221548188576216, 0.299072438721528]"
1768095283.7725604,"[0.10980832012301042, 0.14561340506028939, 0.7329137869368011, 0.5349861378238688, 0.32218519933601364, 0.2991027212712765]"
1768095283.7795227,"[0.11017182371458109, 0.14512873360486184, 0.7360944339468287, 0.5351073056877258, 0.32221548188576216, 0.2991027212712765]"
1768095283.786567,"[0.11068678713597287, 0.14443201838768474, 0.7387904095014287, 0.5351073056877258, 0.32218519933601364, 0.2991330226534564]"
1768095283.7933683,"[0.11135321038718575, 0.14361413530665074, 0.7403655540667053, 0.5350770231379772, 0.32221548188576216, 0.29904213733934804]"
1768095283.8003287,"[0.11217109346821974, 0.1428568361575452, 0.7414258199565318, 0.5350770231379772, 0.32218519933601364, 0.2991027212712765]"
1768095283.8073702,"[0.11286780868539685, 0.14228128880422497, 0.7430918121710539, 0.5350770231379772, 0.32221548188576216, 0.2991330226534564]"
1768095283.8143573,"[0.11314043637907485, 0.14164516693519202, 0.7455151694481916, 0.5350467405882288, 0.32221548188576216, 0.2991027212712765]"
1768095283.8213198,"[0.11301926851521796, 0.1410696195818718, 0.7479082441755809, 0.5354102441797994, 0.32218519933601364, 0.299072438721528]"
1768095283.8283882,"[0.11301926851521796, 0.14055465616048005, 0.7497863648977942, 0.535894915635227, 0.3221548791214023, 0.299072438721528]"
1768095283.835543,"[0.11326160424293173, 0.1402517365008378, 0.7515129975415391, 0.5361069311483293, 0.3221548791214023, 0.29916330520320494]"
1768095283.8423991,"[0.1136251078345024, 0.14003969273908826, 0.7534516833632493, 0.5360463660488324, 0.3221548791214023, 0.299072438721528]"
1768095283.84941,"[0.1138977355281804, 0.14003969273908826, 0.755935605739884, 0.5361069311483293, 0.32218519933601364, 0.299072438721528]"
1768095283.8562436,"[0.11444299091553639, 0.13991852487523138, 0.7588739170221979, 0.5361675339126892, 0.32221548188576216, 0.299072438721528]"
1768095283.8634977,"[0.1154123338263915, 0.13973677307944604, 0.7623272576394134, 0.5362280990121863, 0.32218519933601364, 0.29904213733934804]"
1768095283.8702314,"[0.1169269321246026, 0.13958531324962492, 0.7652352863719788, 0.5363189843262947, 0.32218519933601364, 0.299072438721528]"
1768095283.8774998,"[0.11829007059299258, 0.13949443735173228, 0.766780148387507, 0.536409869640403, 0.32221548188576216, 0.299072438721528]"
1768095283.8844628,"[0.11962291709541835, 0.1395550212836607, 0.7673860253716542, 0.5367127704676138, 0.32218519933601364, 0.2991027212712765]"
1768095283.8913023,"[0.12068313590416613, 0.13958531324962492, 0.7686279865599717, 0.5370762740591845, 0.32218519933601364, 0.29904213733934804]"
1768095283.898446,"[0.12147072701923589, 0.13970648111348183, 0.7708695732088926, 0.5374094951010067, 0.32218519933601364, 0.299072438721528]"
1768095283.9053807,"[0.122167442236413, 0.1397973570113745, 0.7733534955855275, 0.5378032812423258, 0.32218519933601364, 0.29904213733934804]"
1768095283.9124672,"[0.12313677573105239, 0.1398276489773387, 0.7757465703129167, 0.5383485554621132, 0.32221548188576216, 0.299072438721528]"
1768095283.919576,"[0.12468166599522772, 0.1399488168411956, 0.7784425458675167, 0.5389846773311462, 0.32221548188576216, 0.2991027212712765]"
1768095283.9263463,"[0.12655976788500947, 0.14003969273908826, 0.7817141158565155, 0.539681401964539, 0.32221548188576216, 0.2991027212712765]"
1768095283.9331667,"[0.12889224926425458, 0.14013056863698092, 0.7858034653481755, 0.5405901421110342, 0.32218519933601364, 0.299072438721528]"
1768095283.9402597,"[0.13110356277964277, 0.1402214445348736, 0.7904078441747372, 0.5417715381998546, 0.32218519933601364, 0.2991027212712765]"
1768095283.947268,"[0.13304224860135297, 0.14031232043276626, 0.7946790396243397, 0.5432558351158857, 0.3222457644355107, 0.299072438721528]"
1768095283.9544554,"[0.1344356790357072, 0.1403729043646947, 0.7968903437235122, 0.5448310173460252, 0.3221548791214023, 0.2991330226534564]"
1768095283.9613743,"[0.1356776496402403, 0.14034261239873047, 0.798102022362081, 0.5464970848902733, 0.3221548791214023, 0.299072438721528]"
1768095283.9682784,"[0.1373134158023083, 0.14040319633065892, 0.8002527613617565, 0.5487387092040571, 0.32218519933601364, 0.2991330226534564]"
1768095283.9755237,"[0.1395550212836607, 0.14040319633065892, 0.8041604155549255, 0.5511620288163319, 0.32221548188576216, 0.299072438721528]"
1768095283.9826767,"[0.14267508436175985, 0.14043348829662314, 0.8103400142764896, 0.5535551035437212, 0.32221548188576216, 0.2991330226534564]"
1768095283.989509,"[0.14582544882203893, 0.14046378026258738, 0.818821689416746, 0.5558875755067506, 0.32218519933601364, 0.299072438721528]"
1768095283.9963603,"[0.1491878570440676, 0.1405243641945158, 0.8256980127717031, 0.5578565815430722, 0.32221548188576216, 0.299072438721528]"
1768095284.0033748,"[0.15227763757241825, 0.14061524009240847, 0.8276972636929102, 0.559704382050674, 0.3221548791214023, 0.2991027212712765]"
1768095284.010687,"[0.15488274664534132, 0.1410696195818718, 0.8280910874990923, 0.5610977936525968, 0.32218519933601364, 0.2991027212712765]"
1768095284.0173907,"[0.15709406016072952, 0.14194808659483424, 0.8306052924254755, 0.5621883044273088, 0.3221548791214023, 0.299072438721528]"
1768095284.0243227,"[0.15882069280447447, 0.14325063171508007, 0.8362698618121379, 0.5627638611968447, 0.32221548188576216, 0.299072438721528]"
1768095284.0313318,"[0.16081996255811312, 0.14455318625154162, 0.8446910471826231, 0.5627335786470962, 0.32221548188576216, 0.299072438721528]"
1768095284.0384715,"[0.16318273590332244, 0.1457345729241463, 0.853536263579313, 0.5624912429193825, 0.32221548188576216, 0.2991330226534564]"
1768095284.0456696,"[0.1660301807039593, 0.1469765435286794, 0.8591706257459526, 0.5621580218775603, 0.32221548188576216, 0.2991027212712765]"
1768095284.0525236,"[0.1691805451642384, 0.14812763823531983, 0.8631994101381155, 0.5620368540137034, 0.32218519933601364, 0.2991330226534564]"
1768095284.0592823,"[0.1716644863733046, 0.1487940614865327, 0.8685307961478186, 0.5620974567780632, 0.32218519933601364, 0.2991027212712765]"
1768095284.066245,"[0.17396667578658545, 0.14912727311213914, 0.8760432037069457, 0.5622186246419202, 0.32221548188576216, 0.299072438721528]"
1768095284.0735734,"[0.17629914774961483, 0.1491878570440676, 0.883192145339365, 0.5622186246419202, 0.32218519933601364, 0.299072438721528]"
1768095284.080847,"[0.17838930281736187, 0.14924844097599604, 0.8880085773438919, 0.5621883044273088, 0.32221548188576216, 0.2991330226534564]"
1768095284.0875533,"[0.18035827118882058, 0.14927873294196026, 0.8927038038196992, 0.5620065714639548, 0.32218519933601364, 0.2991330226534564]"
1768095284.0945265,"[0.1820243387330685, 0.14930902490792447, 0.8993377161172167, 0.5620065714639548, 0.32218519933601364, 0.2991027212712765]"
1768095284.1015606,"[0.1842053602824925, 0.1494907767037098, 0.9086676792990599, 0.5620065714639548, 0.32218519933601364, 0.2991330226534564]"
1768095284.1087072,"[0.1866893014915587, 0.14979369636335202, 0.9177249488737151, 0.5619762889142064, 0.32221548188576216, 0.2991027212712765]"
1768095284.1155243,"[0.18890060559073119, 0.14997544815913735, 0.925994646165732, 0.561945968699595, 0.3221548791214023, 0.2991027212712765]"
1768095284.1224942,"[0.1903243185748339, 0.15012690798895847, 0.9338402371018184, 0.5620065714639548, 0.32218519933601364, 0.29916330520320494]"
1768095284.1294043,"[0.19162688252751117, 0.1501874919208869, 0.939656294566949, 0.5620065714639548, 0.32218519933601364, 0.2991027212712765]"
1768095284.1366532,"[0.19299001157968543, 0.15027836781877957, 0.9445030091212245, 0.5620065714639548, 0.3221548791214023, 0.2991027212712765]"
1768095284.1438632,"[0.19459549519200492, 0.1504298276486007, 0.95140961502593, 0.561945968699595, 0.32221548188576216, 0.2991330226534564]"
1768095284.1505167,"[0.19659476494564357, 0.15052070354649336, 0.9621632346945816, 0.5618551210503495, 0.3222457644355107, 0.299072438721528]"
1768095284.15744,"[0.19865461863121067, 0.15055099551245757, 0.9732803956196668, 0.5616430678723842, 0.32221548188576216, 0.299072438721528]"
1768095284.1645343,"[0.20080533879845472, 0.15055099551245757, 0.9817318635399005, 0.5615521825582759, 0.32221548188576216, 0.2991027212712765]"
1768095284.1713796,"[0.2033801653216293, 0.1505812874784218, 0.9887292417641258, 0.5616430678723842, 0.32218519933601364, 0.2991330226534564]"
1768095284.1787503,"[0.20562177080298172, 0.15052070354649336, 0.9945452992292564, 0.5617036329718812, 0.3221548791214023, 0.2991330226534564]"
1768095284.1854854,"[0.20728781951479822, 0.1505812874784218, 1.0008763860292889, 0.5617339531864926, 0.32218519933601364, 0.2991330226534564]"
1768095284.192635,"[0.208075410629868, 0.15064187141035024, 1.009539831797762, 0.5617036329718812, 0.3221548791214023, 0.2991330226534564]"
1768095284.1994262,"[0.20852978070311562, 0.15076303927420714, 1.0206267101730986, 0.5616127853226357, 0.32218519933601364, 0.2991330226534564]"
1768095284.206716,"[0.20928708926843687, 0.15109625089981357, 1.0296234146482568, 0.5616127853226357, 0.32221548188576216, 0.2991027212712765]"
1768095284.2136605,"[0.21083197011639648, 0.15130829466156312, 1.0363482499247456, 0.5614916174587788, 0.32218519933601364, 0.2991330226534564]"
1768095284.2205052,"[0.21280095732028662, 0.1513991705594558, 1.0430124447720115, 0.5614310146944189, 0.32221548188576216, 0.29916330520320494]"
1768095284.2274678,"[0.21422467030438935, 0.15130829466156312, 1.0497069974987518, 0.5614916174587788, 0.3221548791214023, 0.29916330520320494]"
1768095284.2345676,"[0.21501226141945912, 0.15136887859349157, 1.0576737939635579, 0.5615219000085273, 0.32218519933601364, 0.2991330226534564]"
1768095284.2413383,"[0.21492139493778217, 0.15136887859349157, 1.0676094834700969, 0.5614612972441675, 0.3221548791214023, 0.2991330226534564]"
1768095284.248745,"[0.21501226141945912, 0.1513991705594558, 1.0770605768509343, 0.5614916174587788, 0.3221548791214023, 0.2991330226534564]"
1768095284.2554913,"[0.21549693287488667, 0.1513991705594558, 1.083603641499206, 0.5614612972441675, 0.3221548791214023, 0.2991330226534564]"
1768095284.2623742,"[0.21595132178056572, 0.15142946252542003, 1.0889047449591607, 0.5614612972441675, 0.32221548188576216, 0.2991027212712765]"
1768095284.2693849,"[0.21637540930406482, 0.15142946252542003, 1.0965989231465045, 0.5614310146944189, 0.3221548791214023, 0.29916330520320494]"
1768095284.2767496,"[0.21646627578574176, 0.15136887859349157, 1.106050016527342, 0.5614612972441675, 0.3221548791214023, 0.2991936065853849]"
1768095284.2834933,"[0.2166480275815271, 0.15130829466156312, 1.1139561725629252, 0.5614916174587788, 0.3221548791214023, 0.2991330226534564]"
1768095284.2904143,"[0.21682977937731243, 0.1512780026955989, 1.1205901601901684, 0.5614612972441675, 0.32218519933601364, 0.29916330520320494]"
1768095284.2974997,"[0.21701153117309777, 0.1512780026955989, 1.1269817367599722, 0.5614916174587788, 0.32218519933601364, 0.2991330226534564]"
1768095284.304726,"[0.2170418325552777, 0.1512780026955989, 1.1323131227696752, 0.5614612972441675, 0.32218519933601364, 0.29916330520320494]"
1768095284.311426,"[0.21682977937731243, 0.1512780026955989, 1.1371598373239507, 0.5614916174587788, 0.32218519933601364, 0.2991330226534564]"
1768095284.318424,"[0.21655716109985015, 0.1512780026955989, 1.1446722448830777, 0.5614612972441675, 0.3221548791214023, 0.2991330226534564]"
1768095284.325419,"[0.21640569185381334, 0.1512477107296347, 1.1537597970074815, 0.5614612972441675, 0.3221548791214023, 0.29916330520320494]"
1768095284.3325121,"[0.21637540930406482, 0.1512780026955989, 1.1630897601893246, 0.5614612972441675, 0.3221548791214023, 0.29916330520320494]"
1768095284.3395472,"[0.21628452398995643, 0.1512780026955989, 1.169390489109883, 0.5614310146944189, 0.3221548791214023, 0.29916330520320494]"
1768095284.3464024,"[0.21598160433031421, 0.15115683483174203, 1.1737222496589823, 0.5614310146944189, 0.3221548791214023, 0.29916330520320494]"
1768095284.3539073,"[0.21549693287488667, 0.15067216337631448, 1.1779630872291105, 0.5614612972441675, 0.32212459657165377, 0.29916330520320494]"
1768095284.3603961,"[0.21501226141945912, 0.15021778388685114, 1.1836276566157728, 0.5614612972441675, 0.32212459657165377, 0.29916330520320494]"
1768095284.3675358,"[0.21467905921006838, 0.14982398832931626, 1.1899283855363312, 0.5614612972441675, 0.3221548791214023, 0.29916330520320494]"
1768095284.3746624,"[0.21443672348235462, 0.14967252849949514, 1.1968955565405335, 0.5614310146944189, 0.3221548791214023, 0.29916330520320494]"
1768095284.3813913,"[0.21413380382271238, 0.14955136063563826, 1.2036506743667708, 0.5613401293803105, 0.3221548791214023, 0.2991936065853849]"
1768095284.388477,"[0.21383088416307017, 0.14936960883985292, 1.2103755096432596, 0.5612795642808136, 0.32218519933601364, 0.29916330520320494]"
1768095284.3954132,"[0.21340679663957107, 0.14915756507810338, 1.2146769123128847, 0.5611886789667052, 0.32218519933601364, 0.2991330226534564]"
1768095284.4024665,"[0.21271007200617825, 0.14888493738442538, 1.2158583084017052, 0.5610675111028482, 0.32212459657165377, 0.2991936065853849]"
1768095284.4095361,"[0.21174072909532313, 0.14861230969074737, 1.2176152235951985, 0.5609160606892429, 0.32212459657165377, 0.2991936065853849]"
1768095284.4165616,"[0.21086227149857642, 0.14867289362267583, 1.223037532583873, 0.5608857781394944, 0.3221548791214023, 0.29916330520320494]"
1768095284.4232473,"[0.21046846652482581, 0.14867289362267583, 1.232216007687248, 0.5608251753751345, 0.32212459657165377, 0.2991936065853849]"
1768095284.4306066,"[0.2105593518389342, 0.1486426016567116, 1.241000658984441, 0.5607040075112776, 0.32218519933601364, 0.2991330226534564]"
1768095284.4375534,"[0.21040788259289736, 0.14861230969074737, 1.2464834577428865, 0.5604919543333123, 0.3221548791214023, 0.2991330226534564]"
1768095284.4445724,"[0.20995351251964975, 0.14843055789496204, 1.2481192427373857, 0.5597952673647824, 0.3221548791214023, 0.2991936065853849]"
1768095284.4516678,"[0.2090750360904716, 0.14809734626935558, 1.2484221435645966, 0.5589773748675326, 0.32212459657165377, 0.29916330520320494]"
1768095284.4586077,"[0.20786337628433416, 0.1478247185756776, 1.2495732571036684, 0.5585229859618537, 0.3221548791214023, 0.2991936065853849]"
1768095284.465337,"[0.20674256412744224, 0.14785501054164182, 1.2537535295742996, 0.5585835887262135, 0.32212459657165377, 0.2991936065853849]"
1768095284.4726267,"[0.20604585832648084, 0.14788530250760604, 1.2597513576676471, 0.5587047565900704, 0.3221548791214023, 0.29916330520320494]"
1768095284.4796343,"[0.20574293866683863, 0.1479458864395345, 1.2650827436773502, 0.558674436375459, 0.3221548791214023, 0.2991936065853849]"
1768095284.4865305,"[0.20540971762501645, 0.14803676233742716, 1.2679302073104184, 0.5585835887262135, 0.3221548791214023, 0.29916330520320494]"
1768095284.4935176,"[0.20474329437380356, 0.14800647037146292, 1.2679604898601669, 0.5585532685116021, 0.3221548791214023, 0.29916330520320494]"
1768095284.5003786,"[0.20359219966716313, 0.14806705430339137, 1.267324405655997, 0.5585229859618537, 0.32212459657165377, 0.29916330520320494]"
1768095284.5075212,"[0.2024108224107742, 0.14809734626935558, 1.2687481374725311, 0.5585229859618537, 0.3221548791214023, 0.29922388913513337]"
1768095284.5145667,"[0.20153234598159606, 0.14809734626935558, 1.271686448754845, 0.5585532685116021, 0.3221548791214023, 0.29916330520320494]"
1768095284.5215304,"[0.20074475486652626, 0.14806705430339137, 1.2747156076864041, 0.5585835887262135, 0.3221548791214023, 0.29916330520320494]"
1768095284.5283852,"[0.19959366015988583, 0.14806705430339137, 1.277472223670227, 0.5585229859618537, 0.32218519933601364, 0.2991936065853849]"
1768095284.5352392,"[0.1978973100658894, 0.14791559447357028, 1.2795623222406798, 0.5585229859618537, 0.3221548791214023, 0.2991936065853849]"
1768095284.542419,"[0.19571628851646541, 0.14776413464374916, 1.2815615731618868, 0.5584321006477453, 0.3221548791214023, 0.2991936065853849]"
1768095284.5495753,"[0.1934444004853645, 0.14764296677989228, 1.2839243653395276, 0.5583715355482483, 0.3221548791214023, 0.2991936065853849]"
1768095284.5564954,"[0.19138454679979738, 0.14749150695007116, 1.2864991353654078, 0.5584018180979967, 0.3221548791214023, 0.29916330520320494]"
1768095284.563467,"[0.19014256677904856, 0.14746121498410694, 1.287922867181942, 0.5584927034121051, 0.32212459657165377, 0.2991936065853849]"
1768095284.5703082,"[0.1893246931142303, 0.1474309230181427, 1.2881348450301817, 0.5584927034121051, 0.3221548791214023, 0.2991936065853849]"
1768095284.5774133,"[0.18838565158555515, 0.14730975515428582, 1.288104562480433, 0.5585532685116021, 0.3221548791214023, 0.2991330226534564]"
1768095284.5844824,"[0.18720425549673475, 0.14715829532446473, 1.288104562480433, 0.5584927034121051, 0.32212459657165377, 0.2991936065853849]"
1768095284.5913234,"[0.18611374472202277, 0.14715829532446473, 1.288104562480433, 0.5585229859618537, 0.3221548791214023, 0.2991936065853849]"
1768095284.5982766,"[0.1851747031933476, 0.14715829532446473, 1.2880742799306846, 0.5585532685116021, 0.32212459657165377, 0.2991936065853849]"
1768095284.6053872,"[0.1842053602824925, 0.14721887925639315, 1.2880742799306846, 0.5585229859618537, 0.3221548791214023, 0.29916330520320494]"
1768095284.6126347,"[0.1831148495077805, 0.14721887925639315, 1.2880137148311877, 0.5585532685116021, 0.3221548791214023, 0.2991936065853849]"
1768095284.6196787,"[0.1818425869372832, 0.14724917122235737, 1.2879834322814392, 0.5585835887262135, 0.32212459657165377, 0.2991936065853849]"
1768095284.6264293,"[0.18047943905267747, 0.14724917122235737, 1.287801736982948, 0.5585532685116021, 0.3221548791214023, 0.29916330520320494]"
1768095284.6332815,"[0.17860133716289572, 0.1472794631883216, 1.287468478276263, 0.5585835887262135, 0.3221548791214023, 0.29916330520320494]"
1768095284.6404724,"[0.17687470451915077, 0.14734004712025003, 1.2873170655275206, 0.5585532685116021, 0.3221548791214023, 0.2991936065853849]"
1768095284.647454,"[0.17542069015286813, 0.14734004712025003, 1.2871959353285265, 0.5585532685116021, 0.3221548791214023, 0.29916330520320494]"
1768095284.6544569,"[0.1745725151058699, 0.14737033908621427, 1.287135219569578, 0.5585229859618537, 0.3221548791214023, 0.29916330520320494]"
1768095284.6614738,"[0.17408784365044236, 0.14734004712025003, 1.287074654470081, 0.5585835887262135, 0.3221548791214023, 0.2991330226534564]"
1768095284.6684277,"[0.17302761542547887, 0.14730975515428582, 1.2868929591715899, 0.5585835887262135, 0.32212459657165377, 0.29916330520320494]"
1768095284.6755629,"[0.1711495135356971, 0.14734004712025003, 1.2865899830146534, 0.5585835887262135, 0.3221548791214023, 0.29916330520320494]"
1768095284.6823518,"[0.16881704157266772, 0.14734004712025003, 1.2863174400669168, 0.5585835887262135, 0.32212459657165377, 0.2991936065853849]"
1768095284.689339,"[0.16648456960963834, 0.14737033908621427, 1.286196309867923, 0.5585835887262135, 0.32212459657165377, 0.29916330520320494]"
1768095284.6963475,"[0.16469733420153354, 0.14737033908621427, 1.2860447464597289, 0.5585835887262135, 0.32212459657165377, 0.29916330520320494]"
1768095284.7032986,"[0.1633947890812877, 0.14734004712025003, 1.2857419209622438, 0.5585835887262135, 0.32212459657165377, 0.29916330520320494]"
1768095284.7104113,"[0.16263748051596644, 0.1472794631883216, 1.2853178146063133, 0.558613871275962, 0.3221548791214023, 0.2991936065853849]"
1768095284.7176201,"[0.16206194257886194, 0.1472794631883216, 1.2847422955016403, 0.558674436375459, 0.32212459657165377, 0.29916330520320494]"
1768095284.7243161,"[0.1613349353957206, 0.1472794631883216, 1.2840152129887732, 0.5586441538257105, 0.3221548791214023, 0.29916330520320494]"
1768095284.7311742,"[0.16021412323882867, 0.14730975515428582, 1.2831367177271635, 0.558674436375459, 0.3221548791214023, 0.29916330520320494]"
1768095284.7385976,"[0.15891157811858284, 0.14734004712025003, 1.2819856795178175, 0.5587047565900704, 0.32212459657165377, 0.29916330520320494]"
1768095284.7455127,"[0.15782106734387086, 0.14737033908621427, 1.2809860540572138, 0.5587047565900704, 0.32212459657165377, 0.2991936065853849]"
1768095284.7526047,"[0.15666997263723043, 0.1474309230181427, 1.2800772762458557, 0.558674436375459, 0.3221548791214023, 0.29916330520320494]"
1768095284.7594028,"[0.15530683416884042, 0.14752179891603537, 1.2788655222775611, 0.5587047565900704, 0.3221548791214023, 0.2991936065853849]"
1768095284.7663991,"[0.1540042796323789, 0.14758238284796382, 1.2772903777122844, 0.558674436375459, 0.3221548791214023, 0.29916330520320494]"
1768095284.7734885,"[0.15261084919802467, 0.1476732587458565, 1.2755638203982653, 0.558674436375459, 0.3221548791214023, 0.2991936065853849]"
1768095284.7806501,"[0.15091449910402824, 0.1478247185756776, 1.2735644188176065, 0.558674436375459, 0.32212459657165377, 0.29916330520320494]"
1768095284.7873218,"[0.14943019277178135, 0.14800647037146292, 1.271474320247154, 0.5587047565900704, 0.3221548791214023, 0.29916330520320494]"
1768095284.7943115,"[0.14830939003110516, 0.14818822216724825, 1.2687481374725311, 0.5587653216895674, 0.3221548791214023, 0.2991936065853849]"
1768095284.801193,"[0.14734004712025003, 0.14830939003110516, 1.2656885453317717, 0.5588259244539273, 0.3221548791214023, 0.29916330520320494]"
1768095284.8081775,"[0.1467039158350014, 0.14836997396303359, 1.2629320046776746, 0.5588562070036758, 0.3221548791214023, 0.29922388913513337]"
1768095284.8155985,"[0.14564369702625363, 0.14843055789496204, 1.2610842418349357, 0.5588864895534243, 0.32212459657165377, 0.29922388913513337]"
1768095284.822446,"[0.14379588710243607, 0.1484911418268905, 1.2600845410446064, 0.5589167721031728, 0.3221548791214023, 0.2991330226534564]"
1768095284.8292737,"[0.14182691873097736, 0.1485214337928547, 1.2579641599244051, 0.5589167721031728, 0.3221548791214023, 0.29916330520320494]"
1768095284.8362348,"[0.1395550212836607, 0.14855172575881892, 1.2540565057312363, 0.5589167721031728, 0.3221548791214023, 0.29916330520320494]"
1768095284.8433788,"[0.1377677952917716, 0.14867289362267583, 1.2491188681979895, 0.5589470923177842, 0.3221548791214023, 0.2991936065853849]"
1768095284.8503392,"[0.1365258246872385, 0.14873347755460425, 1.243757199638538, 0.5589470923177842, 0.32212459657165377, 0.29916330520320494]"
1768095284.8574846,"[0.13564735767427608, 0.1487940614865327, 1.238698431906297, 0.5590076574172812, 0.3221548791214023, 0.29916330520320494]"
1768095284.864376,"[0.1350112263890274, 0.14885464541846113, 1.234972548341345, 0.5589773748675326, 0.3221548791214023, 0.2991936065853849]"
1768095284.8713431,"[0.13413275937606498, 0.1489152293503896, 1.2323371378862418, 0.5589773748675326, 0.32212459657165377, 0.29916330520320494]"
1768095284.8785481,"[0.13298166466942454, 0.14900610524828226, 1.2291262083264658, 0.5589470923177842, 0.32212459657165377, 0.29916330520320494]"
1768095284.8854036,"[0.13189115389471254, 0.1490666891802107, 1.224067440594225, 0.5589773748675326, 0.32212459657165377, 0.29916330520320494]"
1768095284.8924448,"[0.13146706637121344, 0.1490666891802107, 1.2164035449566297, 0.5589773748675326, 0.32218519933601364, 0.2991330226534564]"
1768095284.8992474,"[0.13143677440524923, 0.14909698114617492, 1.2078612293871505, 0.5590985427313896, 0.32218519933601364, 0.29916330520320494]"
1768095284.9065654,"[0.13119443867753544, 0.1491878570440676, 1.2006214401054858, 0.559128825281138, 0.3221548791214023, 0.2991936065853849]"
1768095284.9133976,"[0.13083093508596477, 0.14927873294196026, 1.196017061278924, 0.5591591078308866, 0.3220943140219053, 0.29916330520320494]"
1768095284.9205093,"[0.1301645118347519, 0.1494907767037098, 1.193321085724324, 0.559128825281138, 0.3221548791214023, 0.29916330520320494]"
1768095284.9272816,"[0.129498088583539, 0.14979369636335202, 1.1903222093425132, 0.5590379399670297, 0.32218519933601364, 0.2991936065853849]"
1768095284.9343193,"[0.128952833196183, 0.15012690798895847, 1.1843243812491657, 0.5590379399670297, 0.32218519933601364, 0.29916330520320494]"
1768095284.9414575,"[0.1284984537067197, 0.1504298276486007, 1.1768119736900386, 0.5590076574172812, 0.32218519933601364, 0.29916330520320494]"
1768095284.948621,"[0.12831670191093436, 0.1505812874784218, 1.1699962907643044, 0.559068260181641, 0.32212459657165377, 0.29916330520320494]"
1768095284.9555945,"[0.12834699387689857, 0.15064187141035024, 1.163120042739073, 0.5590985427313896, 0.3221548791214023, 0.29916330520320494]"
1768095284.9625113,"[0.1282561179790059, 0.15094479106999245, 1.1556682002794432, 0.5590985427313896, 0.32218519933601364, 0.29916330520320494]"
1768095284.969233,"[0.12816524208111324, 0.1512780026955989, 1.1492160586101425, 0.5590379399670297, 0.3221548791214023, 0.29916330520320494]"
1768095284.976444,"[0.12813495011514903, 0.1515506303892769, 1.1461262592493604, 0.5590076574172812, 0.3221548791214023, 0.29916330520320494]"
1768095284.9834588,"[0.12816524208111324, 0.15149004645734845, 1.143914955150188, 0.5589167721031728, 0.3221548791214023, 0.29916330520320494]"
1768095284.9904778,"[0.1282258260130417, 0.15145975449138424, 1.1393711414231231, 0.5589167721031728, 0.3221548791214023, 0.2991330226534564]"
1768095284.9973261,"[0.12819553404707745, 0.15145975449138424, 1.1315861155865339, 0.5588864895534243, 0.3221548791214023, 0.2991936065853849]"
1768095285.0045636,"[0.12816524208111324, 0.15149004645734845, 1.1221350222056965, 0.5589470923177842, 0.3221548791214023, 0.2991936065853849]"
1768095285.0116158,"[0.12816524208111324, 0.15158092235524112, 1.1151375686517455, 0.5588562070036758, 0.3221548791214023, 0.29916330520320494]"
1768095285.0185463,"[0.12816524208111324, 0.151702090219098, 1.109715334992797, 0.5588562070036758, 0.32212459657165377, 0.2991936065853849]"
1768095285.025469,"[0.12813495011514903, 0.1518232580829549, 1.1052018038154807, 0.5588864895534243, 0.32212459657165377, 0.2991330226534564]"
1768095285.0325127,"[0.12816524208111324, 0.151974717912776, 1.1006883479678902, 0.5588562070036758, 0.3221548791214023, 0.2991936065853849]"
1768095285.0394917,"[0.12819553404707745, 0.15191413398084758, 1.0962960223192937, 0.558795604239316, 0.3221548791214023, 0.2991936065853849]"
1768095285.0464082,"[0.12828640994497012, 0.15188384201488334, 1.0922974451471537, 0.5588259244539273, 0.3220943140219053, 0.29922388913513337]"
1768095285.0534017,"[0.12828640994497012, 0.15185355004891912, 1.0875719361215979, 0.5588259244539273, 0.3221548791214023, 0.29916330520320494]"
1768095285.0604339,"[0.1282561179790059, 0.15179296611699067, 1.0801503762117164, 0.558795604239316, 0.3221548791214023, 0.29916330520320494]"
1768095285.0675416,"[0.12819553404707745, 0.1518232580829549, 1.0703660994539197, 0.558795604239316, 0.3221548791214023, 0.2991936065853849]"
1768095285.0744808,"[0.12813495011514903, 0.15188384201488334, 1.0614905251777556, 0.558795604239316, 0.3221548791214023, 0.2991936065853849]"
1768095285.0815945,"[0.12816524208111324, 0.1519444259468118, 1.0553412843356655, 0.5587653216895674, 0.32212459657165377, 0.29916330520320494]"
1768095285.088347,"[0.12819553404707745, 0.151974717912776, 1.0513427071635255, 0.5588259244539273, 0.3220943140219053, 0.2991330226534564]"
1768095285.0956473,"[0.12819553404707745, 0.15188384201488334, 1.0479803648550068, 0.5587653216895674, 0.32218519933601364, 0.2991936065853849]"
1768095285.1025796,"[0.1282258260130417, 0.15185355004891912, 1.0428913145730176, 0.558795604239316, 0.3221548791214023, 0.29916330520320494]"
1768095285.109553,"[0.12819553404707745, 0.151702090219098, 1.0365299452232366, 0.558795604239316, 0.32218519933601364, 0.2991330226534564]"
